Date,Lot,Final_OOF_Raw_Probability,Final_OOF_Risk_Score,Final_OOF_Risk_Percentile,Final_OOF_Threshold,Final_OOF_Prediction,Final_OOF_Fold
2021-09-27,15,0.00030553355,-0.2131639465234768,0.35909090909090907,0.04622083529829979,정상 위험,3
2021-09-27,16,0.0005690709,0.043155756426668836,0.5272727272727272,0.04622083529829979,정상 위험,3
2021-09-27,17,0.008181709,7.44730156731725,0.9272727272727272,0.04622083529829979,정상 위험,3
2021-09-27,18,0.0019490321,1.3853230352874473,0.8045454545454546,0.04622083529829979,정상 위험,3
2021-09-27,19,0.0002483319,-0.2687989864373501,0.3,0.04622083529829979,정상 위험,3
2021-09-27,20,0.0005462593,0.020968872738601086,0.5181818181818182,0.04622083529829979,정상 위험,3
2021-09-27,21,0.004379321,3.749051997364826,0.8772727272727273,0.04622083529829979,정상 위험,3
2021-09-27,22,0.00095322926,0.4167929073797734,0.6954545454545454,0.04622083529829979,정상 위험,3
2021-09-28,1,0.0013372487,0.6058118039395041,0.7045454545454546,0.16456955671310425,정상 위험,4
2021-09-28,2,0.00035960582,-0.17567534965977336,0.2727272727272727,0.16456955671310425,정상 위험,4
2021-09-28,3,0.00028641874,-0.23417806581269124,0.13636363636363635,0.16456955671310425,정상 위험,4
2021-09-28,4,0.00078398286,0.16355404194305057,0.5727272727272728,0.16456955671310425,정상 위험,4
2021-09-28,5,0.0017056243,0.9002759413058877,0.7545454545454545,0.16456955671310425,정상 위험,4
2021-09-28,6,0.0012423422,0.5299474520149187,0.6863636363636364,0.16456955671310425,정상 위험,4
2021-09-28,7,0.0028481595,1.813571195944104,0.8136363636363636,0.16456955671310425,정상 위험,4
2021-09-28,8,0.0015516839,0.777222371385763,0.7363636363636363,0.16456955671310425,정상 위험,4
2021-09-28,9,0.00027720543,-0.2415428052871872,0.11363636363636363,0.16456955671310425,정상 위험,4
2021-09-28,10,0.00097313256,0.3147524571911301,0.6227272727272727,0.16456955671310425,정상 위험,4
2021-09-28,11,0.0012358446,0.5247535364263765,0.6863636363636364,0.16456955671310425,정상 위험,4
2021-09-28,12,0.0004048109,-0.13954027835521943,0.34545454545454546,0.16456955671310425,정상 위험,4
2021-09-28,13,0.00046600887,-0.09062116653674666,0.4409090909090909,0.16456955671310425,정상 위험,4
2021-09-28,14,0.00047558112,-0.08296950728874633,0.45454545454545453,0.16456955671310425,정상 위험,4
2021-09-28,15,0.000292162,-0.22958714005707362,0.16818181818181818,0.16456955671310425,정상 위험,4
2021-09-28,16,0.70693177,564.6287880918686,1.0,0.16456955671310425,불량 위험,4
2021-09-28,17,0.00058413163,0.003801262423739025,0.5,0.16456955671310425,정상 위험,4
2021-09-28,18,0.005023225,3.552228436994937,0.8454545454545455,0.16456955671310425,정상 위험,4
2021-09-28,19,0.0012074255,0.5020365069061168,0.6818181818181818,0.16456955671310425,정상 위험,4
2021-09-28,20,0.00039419366,-0.14802726894088683,0.32727272727272727,0.16456955671310425,정상 위험,4
