Date,Lot,Defect,Progress,Progress_Ratio,Prefix_Length,Timestamp,pH_Current,pH_std,pH_min,pH_IQR,pH_exc_high_rate,pH_Display_Excursion_Rate,Temp_Current,Temp_std,Temp_min,Temp_IQR,Temp_exc_high_rate,Temp_Display_Excursion_Rate,Voltage_Current,Voltage_std,Voltage_min,Voltage_IQR,Voltage_exc_high_rate,Voltage_Display_Excursion_Rate,EW_Raw_Probability,EW_Risk_Score,EW_Risk_Percentile,EW_Reference_Threshold,EW_Threshold_Alert,EW_Display_Status,EW_Validated,Actual_Label,EW_OOF_Raw_Probability,EW_OOF_Risk_Score,EW_OOF_Risk_Percentile,EW_OOF_Reference_Threshold,EW_OOF_Threshold_Alert,EW_OOF_Fold
2021-09-13,1,0,65,0.65,45,2021-09-13 16:32:32.200,2.07,0.1574881749609324,1.83,0.2400000000000002,0.1555555555555555,8.88888888888889,43.07,1.426434843810387,40.03,2.3400000000000034,0.0666666666666666,0.0,16.78,1.3371840984439325,15.17,2.09,0.0444444444444444,0.0,0.00024271672,0.3032233524253597,0.65,0.0202237516641616,False,낮음,False,정상,0.00030239453,0.7751457629935806,0.7318181818181818,0.005443901754915714,False,1
2021-09-13,1,0,70,0.7,48,2021-09-13 16:32:47.200,1.86,0.1550907707219245,1.83,0.2324999999999999,0.1458333333333333,8.333333333333332,42.95,1.4071888473576173,40.03,2.262500000000003,0.0625,0.0,16.13,1.3460442273776658,15.17,2.140000000000001,0.0416666666666666,0.0,0.0002885253,0.3478589161009138,0.6454545454545455,0.0302053727209568,False,낮음,False,정상,0.00027265717,0.6775328861143651,0.7272727272727273,0.006403928156942129,False,1
2021-09-13,1,0,75,0.75,52,2021-09-13 16:33:07.200,1.82,0.1542914276476517,1.82,0.2450000000000001,0.1346153846153846,7.6923076923076925,41.63,1.3985930767269217,40.03,2.262500000000003,0.0576923076923076,0.0,18.54,1.3643952356169964,15.17,2.2749999999999986,0.0384615384615384,0.0,0.00016330236,0.1586150405057521,0.5909090909090909,0.0217093117535114,False,낮음,False,정상,0.00014337151,0.22256537764519463,0.6136363636363636,0.007156230043619871,False,1
2021-09-13,1,0,80,0.8,55,2021-09-13 16:33:22.200,2.16,0.1536397903708059,1.82,0.2500000000000004,0.1272727272727272,7.272727272727272,44.61,1.4101332888262343,40.03,2.539999999999999,0.0545454545454545,0.0,17.4,1.3562703364702868,15.17,2.3000000000000007,0.0363636363636363,0.0,0.00019290374,0.2023763093389349,0.6045454545454545,0.027820948511362,False,낮음,False,정상,0.00022553414,0.44770757799822203,0.6681818181818182,0.007958420552313328,False,1
2021-09-13,1,0,100,1.0,69,2021-09-13 16:34:32.300,2.14,0.147224680554467,1.82,0.2299999999999999,0.1014492753623188,5.797101449275362,43.39,1.4049225813209567,40.03,2.3100000000000023,0.0434782608695652,0.0,15.85,1.3923125163635162,15.17,2.4399999999999977,0.0434782608695652,0.0,0.000148315,0.0269424441135569,0.5363636363636364,0.030927175655961,False,낮음,False,정상,8.3165156e-05,-0.05936857316049147,0.4590909090909091,0.006223993841558695,False,1
2021-09-13,2,0,20,0.2,14,2021-09-13 16:36:04.000,1.81,0.0970130839708668,1.81,0.1274999999999999,0.0,0.0,44.95,1.572086350842565,40.27,2.6175,0.0714285714285714,0.0,15.46,1.0969170082904738,15.46,1.3975000000000009,0.0,0.0,0.000424068,-0.1958175325745965,0.3181818181818182,0.045932300388813,False,낮음,False,정상,0.0018376294,0.22188516287629384,0.6227272727272727,0.10472393780946732,False,1
2021-09-13,2,0,30,0.3,21,2021-09-13 16:36:39.100,2.35,0.1325105566324722,1.81,0.1699999999999999,0.0476190476190476,4.761904761904762,44.04,1.5265624314592765,40.26,2.8599999999999994,0.0952380952380952,0.0,12.89,1.591884328173914,12.89,2.0599999999999987,0.0,4.761904761904762,0.0022480558,0.9119806141467972,0.759090909090909,0.0354211032390594,False,낮음,False,정상,0.0047665373,2.500751515198761,0.8409090909090909,0.12384884059429169,False,1
2021-09-13,2,0,40,0.4,28,2021-09-13 16:37:14.100,1.81,0.1353967323544964,1.81,0.2149999999999998,0.0357142857142857,3.571428571428571,42.75,1.4804612376521302,40.26,1.9425000000000023,0.1071428571428571,0.0,19.16,1.5146896236802627,12.89,2.077499999999997,0.0,3.571428571428571,0.0037254004,2.104091786574596,0.8363636363636363,0.035061702132225,False,낮음,False,정상,0.010161578,6.143296699016936,0.9045454545454545,0.043242309242486954,False,1
2021-09-13,2,0,50,0.5,35,2021-09-13 16:37:49.200,1.88,0.1371878427619615,1.81,0.2399999999999997,0.0571428571428571,2.857142857142857,43.25,1.4772199076177477,40.26,2.664999999999992,0.0857142857142857,0.0,15.66,1.5789578522429484,12.89,2.4750000000000014,0.0,2.857142857142857,0.0011747982,1.3012247058115078,0.8,0.0189888644963502,False,낮음,False,정상,0.00078302756,1.4723306443810855,0.7954545454545454,0.010447117500007153,False,1
2021-09-13,2,0,60,0.6,41,2021-09-13 16:38:19.200,1.85,0.1347870949891337,1.81,0.2499999999999997,0.048780487804878,2.4390243902439024,44.95,1.4733130079898826,40.26,2.6699999999999946,0.0975609756097561,0.0,15.62,1.6003653927287675,12.89,2.619999999999997,0.024390243902439,2.4390243902439024,0.0010853491,1.2020979282192876,0.7727272727272727,0.0195298474282026,False,낮음,False,정상,0.0012140468,2.3551044135944377,0.8454545454545455,0.009915557689964771,False,1
2021-09-13,2,0,65,0.65,45,2021-09-13 16:38:39.200,1.88,0.131881489499957,1.81,0.2199999999999999,0.0444444444444444,2.2222222222222223,44.2,1.4849287640635949,40.26,2.6699999999999946,0.0888888888888888,0.0,18.19,1.6015161692608788,12.89,2.710000000000001,0.0444444444444444,2.2222222222222223,0.0015580048,2.9657046714397306,0.8227272727272728,0.0202237516641616,False,낮음,False,정상,0.0011800049,3.672076033849181,0.8727272727272727,0.005443901754915714,False,1
