Date,Lot,Start_Time,End_Time,Duration_sec,Total_Points,pH_Mean,Temp_Mean,Voltage_Mean,Defect,pH_std,pH_min,pH_IQR,pH_exc_high_rate,Temp_std,Temp_min,Temp_IQR,Temp_exc_high_rate,Voltage_std,Voltage_min,Voltage_IQR,Voltage_exc_high_rate,Final_Raw_Probability,Final_Risk_Score,Final_Risk_Percentile,Final_Threshold,Final_Prediction,Prediction_Source,Actual_Label,Final_OOF_Raw_Probability,Final_OOF_Risk_Score,Final_OOF_Risk_Percentile,Final_OOF_Threshold,Final_OOF_Prediction,Final_OOF_Fold
2021-09-07,5,2021-09-07 16:47:56.400,2021-09-07 16:53:36.800,340.4,69,2.015652173913044,42.34202898550725,17.312173913043477,0,0.1195146835781814,1.81,0.1800000000000001,0.0289855072463768,1.3173721388008257,40.08,2.030000000000001,0.0,1.408743567828332,15.01,2.4599999999999973,0.0289855072463768,0.00038821358,-0.0863953245244613,0.4,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00059839955,-0.10742485011330453,0.39545454545454545,0.04356123134493828,정상 위험,1
2021-09-07,6,2021-09-07 16:54:03.400,2021-09-07 16:59:43.700,340.3,69,2.0043478260869567,42.63014492753623,17.4368115942029,0,0.1125830185302431,1.81,0.1699999999999999,0.0434782608695652,1.5220240903574105,40.11,2.949999999999996,0.0579710144927536,1.3790304487889768,15.01,2.18,0.0289855072463768,0.0003222933,-0.1227113993765054,0.35,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00038550954,-0.23682960305688278,0.1590909090909091,0.04356123134493828,정상 위험,1
2021-09-07,7,2021-09-07 17:00:08.800,2021-09-07 17:05:49.100,340.3,69,2.008550724637681,42.432028985507245,17.387391304347826,0,0.1090368982651776,1.82,0.1800000000000001,0.0289855072463768,1.618810002031399,35.76,2.3200000000000003,0.0579710144927536,1.5841880943115838,13.01,2.5500000000000007,0.0579710144927536,0.0015496926,0.5534737845561323,0.7181818181818181,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0032199349,1.4860699952137801,0.7818181818181819,0.04356123134493828,정상 위험,1
2021-09-07,8,2021-09-07 17:06:15.200,2021-09-07 17:11:55.500,340.3,69,2.013478260869565,42.27768115942029,17.127246376811595,0,0.1250508847836201,1.81,0.1999999999999999,0.0434782608695652,1.2337212299852354,40.02,2.019999999999996,0.0,1.509558646112451,13.99,2.630000000000001,0.0144927536231884,0.00058504596,0.0220413814047699,0.5136363636363637,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0009433823,0.10227222047428244,0.5545454545454546,0.04356123134493828,정상 위험,1
2021-09-07,9,2021-09-07 17:12:22.300,2021-09-07 17:18:02.700,340.4,69,2.001304347826087,42.61985507246377,17.290579710144925,0,0.1219319125756166,1.81,0.1799999999999999,0.0434782608695652,1.382423801488683,40.05,2.030000000000001,0.0579710144927536,1.4328333551742558,12.24,2.0,0.0289855072463768,0.0008998978,0.1954960442584906,0.5954545454545455,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0011321942,0.21704111841334203,0.5909090909090909,0.04356123134493828,정상 위험,1
2021-09-07,10,2021-09-07 17:18:29.000,2021-09-07 17:24:09.300,340.3,69,2.022028985507246,42.68507246376812,17.34173913043478,0,0.136904643823452,1.81,0.2100000000000002,0.0579710144927536,1.695584770885849,36.34,2.719999999999999,0.0579710144927536,1.410685019791427,15.02,2.450000000000003,0.0289855072463768,0.0029988533,1.351829315423036,0.8,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0069281217,3.7400836929484766,0.8727272727272727,0.04356123134493828,정상 위험,1
2021-09-07,11,2021-09-07 17:24:36.600,2021-09-07 17:30:17.000,340.4,69,1.9875362318840577,42.3472463768116,17.28391304347826,0,0.120041730453615,1.81,0.2000000000000001,0.0434782608695652,1.3050421269490422,40.12,2.0600000000000023,0.0144927536231884,1.5829813805446022,11.77,2.330000000000002,0.0869565217391304,0.0012536312,0.3903709324148979,0.6863636363636364,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0012220367,0.27165168278835206,0.6090909090909091,0.04356123134493828,정상 위험,1
2021-09-07,12,2021-09-07 17:30:43.000,2021-09-07 17:36:23.300,340.3,69,1.9918840579710144,42.46333333333333,17.19449275362319,0,0.1007220310370669,1.81,0.1599999999999999,0.0,1.4426473486438118,40.09,2.240000000000002,0.1014492753623188,1.4066308686652698,15.12,2.370000000000001,0.0579710144927536,0.00015339805,-0.2157572837621764,0.0045454545454545,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00047998625,-0.17940213029680666,0.2772727272727273,0.04356123134493828,정상 위험,1
2021-09-07,13,2021-09-07 17:36:48.900,2021-09-07 17:42:29.200,340.3,69,1.9978260869565216,42.19057971014493,17.327681159420287,0,0.120316611307507,1.81,0.2099999999999999,0.0289855072463768,1.4702859706412963,40.06,2.5700000000000003,0.0434782608695652,1.6002859532407991,11.84,2.3599999999999994,0.0289855072463768,0.0010895173,0.2999591052057234,0.6409090909090909,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00089174043,0.07088180106927919,0.5454545454545454,0.04356123134493828,정상 위험,1
2021-09-07,14,2021-09-07 17:42:54.500,2021-09-07 17:48:34.800,340.3,69,2.0118840579710144,42.70782608695652,17.530434782608694,0,0.1424705889392701,1.81,0.2200000000000002,0.072463768115942,1.326554437326948,40.19,2.1899999999999977,0.0434782608695652,1.5581242821971484,12.3,2.369999999999997,0.0289855072463768,0.016868377,8.992673204753785,0.9409090909090908,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.005225658,2.705244630141792,0.8318181818181818,0.04356123134493828,정상 위험,1
2021-09-07,15,2021-09-07 17:49:02.200,2021-09-07 17:54:42.600,340.4,69,1.9978260869565216,42.47739130434783,17.55391304347826,0,0.1213510896387903,1.81,0.1900000000000001,0.1014492753623188,1.6352492634007472,34.84,2.25,0.0579710144927536,1.4635273841278378,15.06,2.52,0.0434782608695652,0.03798346,20.625159168645705,0.9636363636363636,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.058338437,34.98973802987305,0.990909090909091,0.04356123134493828,불량 위험,1
2021-09-07,16,2021-09-07 17:55:09.800,2021-09-07 18:00:50.100,340.3,69,2.017826086956521,42.41478260869565,17.307391304347828,0,0.1196793456702164,1.82,0.2199999999999999,0.0434782608695652,1.2512154193325171,40.22,2.030000000000001,0.0289855072463768,1.4317324472510595,15.03,2.3100000000000023,0.0434782608695652,0.00043413564,-0.0610964530757598,0.4545454545454545,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00048063614,-0.17900709689100927,0.2772727272727273,0.04356123134493828,정상 위험,1
2021-09-07,17,2021-09-07 18:01:15.500,2021-09-07 18:06:55.900,340.4,69,2.013188405797101,42.38652173913044,17.524057971014493,0,0.1346181173195363,1.81,0.1899999999999999,0.072463768115942,1.4913178401185163,40.08,2.699999999999996,0.0434782608695652,1.3291243455755766,15.43,2.120000000000001,0.072463768115942,0.00042800338,-0.0644747720189274,0.45,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00075693836,-0.011057361840250648,0.4909090909090909,0.04356123134493828,정상 위험,1
2021-09-07,18,2021-09-07 18:07:23.300,2021-09-07 18:13:03.600,340.3,69,2.001304347826087,42.775942028985504,17.18304347826087,0,0.11799692223651,1.81,0.1399999999999999,0.0579710144927536,1.334854386022707,40.03,2.020000000000003,0.0144927536231884,1.6820097435786767,10.7,2.3999999999999986,0.0434782608695652,0.0018822738,0.7366957387021502,0.740909090909091,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0013014382,0.31991574271808637,0.6318181818181818,0.04356123134493828,정상 위험,1
2021-09-07,19,2021-09-07 18:13:30.400,2021-09-07 18:19:10.700,340.3,69,1.9931884057971012,42.60420289855072,17.707391304347826,0,0.1148847600810991,1.81,0.1799999999999999,0.0434782608695652,1.389383491926737,37.71,2.009999999999998,0.0289855072463768,1.5118839554109818,15.15,2.549999999999997,0.1014492753623188,0.00045502,-0.0495910759071524,0.4681818181818182,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00054698274,-0.1386784496186017,0.35454545454545455,0.04356123134493828,정상 위험,1
2021-09-07,20,2021-09-07 18:19:36.300,2021-09-07 18:25:16.600,340.3,69,2.010579710144927,42.25739130434783,17.66231884057971,0,0.1333712648517289,1.81,0.1899999999999999,0.0434782608695652,1.82296917802823,34.09,2.18,0.0289855072463768,1.3449941448894382,15.12,2.27,0.0579710144927536,0.053525455,29.18738331602624,0.9727272727272728,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.15756463,95.30417181281857,1.0,0.04356123134493828,불량 위험,1
2021-09-07,21,2021-09-07 18:25:44.300,2021-09-07 18:31:24.600,340.3,69,1.989710144927536,42.14855072463768,17.599855072463768,0,0.1112359841070901,1.81,0.1700000000000001,0.0,1.8317223294599312,36.8,2.240000000000002,0.0434782608695652,1.2758935654872756,15.05,1.8900000000000008,0.0289855072463768,0.0005693742,0.0134076627207503,0.509090909090909,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0012507424,0.2891003773161664,0.6090909090909091,0.04356123134493828,정상 위험,1
2021-09-07,22,2021-09-07 18:31:50.600,2021-09-07 18:37:30.900,340.3,69,1.99072463768116,42.48463768115942,17.62594202898551,0,0.1215260664435183,1.81,0.1800000000000001,0.0434782608695652,1.536546528563845,36.47,2.259999999999998,0.0434782608695652,1.462817907972164,15.01,2.66,0.0579710144927536,0.00023207354,-0.1724142612557216,0.2409090909090909,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00026605494,-0.30943983891553156,0.05454545454545454,0.04356123134493828,정상 위험,1
2021-09-08,1,2021-09-08 16:26:51.000,2021-09-08 16:32:31.300,340.3,69,1.9930434782608697,42.68231884057971,17.245652173913044,0,0.1210165806314315,1.81,0.2399999999999997,0.0289855072463768,1.488309488023177,40.07,2.6499999999999986,0.072463768115942,1.3535568375698042,15.02,2.2300000000000004,0.0434782608695652,0.00024143896,-0.1672547662469264,0.2545454545454545,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0004262607,-0.21205909791742386,0.22272727272727272,0.04356123134493828,정상 위험,1
2021-09-08,2,2021-09-08 16:32:58.800,2021-09-08 16:38:39.200,340.4,69,2.01768115942029,42.453913043478266,17.481014492753623,0,0.116608254772074,1.81,0.1900000000000001,0.0434782608695652,1.41837647183559,40.08,2.25,0.0434782608695652,1.4001251466413491,15.05,2.530000000000001,0.0289855072463768,0.00017021257,-0.2064940154080335,0.0409090909090909,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00035309995,-0.25652970494648875,0.13636363636363635,0.04356123134493828,정상 위험,1
2021-09-08,3,2021-09-08 16:39:04.900,2021-09-08 16:44:45.200,340.3,69,1.9940579710144928,42.44753623188406,17.807101449275365,0,0.123792031965614,1.81,0.1600000000000001,0.0579710144927536,1.206140424217948,40.19,1.759999999999998,0.0289855072463768,1.320032421002556,15.16,2.0100000000000016,0.0579710144927536,0.00045733666,-0.0483148046254139,0.4681818181818182,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00056974986,-0.12483950772787417,0.38181818181818183,0.04356123134493828,정상 위험,1
2021-09-08,4,2021-09-08 16:45:11.600,2021-09-08 16:50:51.900,340.3,69,2.003768115942029,42.513333333333335,17.67014492753623,0,0.129525167316846,1.81,0.2400000000000002,0.0579710144927536,1.3529778341154903,40.08,2.0600000000000023,0.0434782608695652,1.557809069281016,12.97,2.710000000000001,0.072463768115942,0.0006824005,0.075674854194123,0.5454545454545454,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0009364332,0.09804821123548953,0.5545454545454546,0.04356123134493828,정상 위험,1
2021-09-08,5,2021-09-08 16:51:18.100,2021-09-08 16:56:58.500,340.4,69,1.983623188405797,42.81086956521739,17.428115942028985,0,0.1097050995448942,1.81,0.1800000000000001,0.0144927536231884,1.3963710731438983,40.1,2.3800000000000026,0.0579710144927536,1.4133536206300237,15.04,2.240000000000002,0.0289855072463768,0.0002124692,-0.1832144664740509,0.1909090909090909,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0003536892,-0.25617153896647193,0.13636363636363635,0.04356123134493828,정상 위험,1
2021-09-08,6,2021-09-08 16:57:23.500,2021-09-08 17:03:03.900,340.4,69,1.9779710144927531,42.61260869565217,17.454782608695652,0,0.1059908390900576,1.82,0.1499999999999999,0.0144927536231884,1.3374774898313715,40.09,2.049999999999997,0.0144927536231884,1.5920756048183768,12.29,2.4800000000000004,0.0,0.0012350644,0.3801422915012346,0.6863636363636364,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.0016569106,0.5359889319883563,0.7045454545454546,0.04356123134493828,정상 위험,1
2021-09-08,7,2021-09-08 17:03:31.100,2021-09-08 17:09:11.400,340.3,69,2.002173913043478,42.65971014492754,17.74304347826087,0,0.1087883747738401,1.82,0.1800000000000001,0.0289855072463768,1.3882193111770846,40.04,2.280000000000001,0.0289855072463768,1.4826221845768697,15.02,2.5799999999999983,0.0869565217391304,0.0001575501,-0.2134698881608366,0.0045454545454545,0.1503260135650634,정상 위험,deployment_demo_not_oof_validation,정상,0.00024290006,-0.32351448289233803,0.0,0.04356123134493828,정상 위험,1
